stkcd,year,eng1_name,eng2_name,eng1_pid,eng2_pid,eqr_name,eqr_pid,eqr_ann_date,worktie,worktie_eng1_eng2,tie_projects
300469,2020,庄继宁,吴海燕,30303683、30303683.0,30429943、30429943.0,孟荣芳,,2020-04-29,1,1,AUD-600689-2002;AUD-600689-2003;AUD-600689-2004
300469,2021,任家虎,吴海燕,30560743、30560743.0,30429943、30429943.0,孟荣芳,,2021-05-28,0,0,
300469,2022,任家虎,贾嘉,30560743、30560743.0,30643176、30643176.0,,,,0,1,
300469,2023,任家虎,贾嘉,30560743、30560743.0,30643176、30643176.0,,,,0,1,
300470,2020,华毅鸿,崔霞霖,30319564、30319564.0,30429881、30429881.0,张宇,30268118.0、30424230.0、30428924.0、30682624.0、30690373.0、30690374.0、30690375.0、30734379.0、30734454.0,2020-04-23,0,0,
300470,2021,华毅鸿,崔霞霖,30319564、30319564.0,30429881、30429881.0,张宇,30268118.0、30424230.0、30428924.0、30682624.0、30690373.0、30690374.0、30690375.0、30734379.0、30734454.0,2021-04-28,0,1,
300470,2022,华毅鸿,袁竞艳,30319564、30319564.0,30392904、30392904.0,,,,0,1,
300470,2023,胡如昌,李华静,30429502、30429502.0,30546954、30546954.0,,,,0,0,
300471,2020,杨燕,徐家敏,30427577、30427577.0,30259540、30259540.0,,,,0,1,
300471,2021,杨燕,徐家敏,30427577、30427577.0,30259540、30259540.0,,,,0,1,
300471,2022,刘均,徐家敏,30262946、30262946.0,30259540、30259540.0,,,,0,1,
300471,2023,刘均,刘梅,30262946、30262946.0,30619585、30619585.0,,,,0,1,
300472,2020,陈谋林,王明健,30329692、30329692.0,30430699、30430699.0,蒋玉芳,,2020-04-29,0,1,
300472,2021,李洪仪,关德福,30258571、30258571.0,30544555、30544555.0,蒋玉芳,,2021-04-29,0,1,
300472,2022,李洪仪,关德福,30258571、30258571.0,30544555、30544555.0,刘学传,30383333.0,2022-04-28,0,1,
300472,2023,李洪仪,关德福,30258571、30258571.0,30544555、30544555.0,刘学传,30383333.0,2024-04-26,0,1,
300473,2020,张津,韩雨薇,30336530、30336530.0,30619671、30619671.0,,,,0,0,
300473,2021,高文俊,韩雨薇,30545473、30545473.0,30619671、30619671.0,,,,0,0,
300473,2022,高文俊,刘思清,30545473、30545473.0,30654242、30654242.0,,,,0,0,
300473,2023,高文俊,董莳,30545473、30545473.0,30726753、30726753.0,,,,0,0,
300474,2020,李晓阳,康代安,30283564、30283564.0,30318874、30318874.0,王军,30418445.0、30428375.0、30428376.0、30640410.0,2020-04-24,0,0,
300474,2021,何培刚,谌秀梅,30654093、30654093.0,30654096、30654096.0,王军,30418445.0、30428375.0、30428376.0、30640410.0,2021-04-28,0,0,
300474,2022,谌秀梅,邱阳,30654096、30654096.0,30426783、30426783.0,范小虎,,2022-04-28,0,0,
300474,2023,谌秀梅,邱阳,30654096、30654096.0,30426783、30426783.0,楼敏,30429596.0,2024-04-25,0,1,
300475,2020,范桂铭,杨云,30289900、30289900.0,30425810、30425810.0、30731937.0,谢峰,30268711.0,2020-04-22,0,1,
300475,2021,范桂铭,杨云,30289900、30289900.0,30425810、30425810.0、30731937.0,刘捷,30425749.0,2021-03-31,0,1,
300475,2022,范桂铭,杨云,30289900、30289900.0,30425810、30425810.0、30731937.0,肖峰,30263189.0、30341419.0,2022-04-16,0,1,
300475,2023,黄晓华,彭冬梅,30362202、30362202.0,30728976、30728976.0,闵超,30261726.0,2024-04-25,0,0,
300476,2020,屈先富,王守军,30257163、30257163.0,30320734、30320734.0,,,,0,0,
300476,2021,王守军,李进军,30320734、30320734.0,30377060、30377060.0,王皓东,30644338.0,2021-03-31,0,1,
300476,2022,王守军,李进军,30320734、30320734.0,30377060、30377060.0,聂娟,30726373.0,2022-04-28,0,1,
300476,2023,滕海军,邹志,30430106、30430106.0,30682477、30682477.0,邹志,30682477、30682477.0,2024-04-19,0,0,
300477,2020,陈跃华,董富波,30418083、30418083.0,30608721、30608721.0,,,,0,0,
300477,2021,陈跃华,董富波,30418083、30418083.0,30608721、30608721.0,,,,0,1,
300477,2022,廖家河,刘青春,3064302、3064302.0,30684353、30684353.0,,,,0,0,
300477,2023,任海春,徐成光,30546991、30546991.0,30671911、30671911.0,魏蔚,,2024-03-22,0,0,
300478,2020,边珊姗,魏晓慧,30293264、30293264.0,30583346、30583346.0,,,,0,1,
300478,2021,边珊姗,魏晓慧,30293264、30293264.0,30583346、30583346.0,,,,0,1,
300478,2022,边珊姗,李唯婕,30293264、30293264.0,30428169、30428169.0,,,,0,1,
300478,2023,林旺,李唯婕,30415756、30415756.0,30428169、30428169.0,,,,0,0,
300479,2020,郝先经,李永芳,30161108、30161108.0,30620148、30620148.0,熊卫红,30429472.0,2020-03-31,0,0,
300479,2021,郝先经,李永芳,30161108、30161108.0,30620148、30620148.0,熊卫红,30429472.0,2021-04-28,0,1,
300479,2022,毕强,李永芳,30198998、30198998.0,30620148、30620148.0,熊卫红,30429472.0,2022-04-22,0,0,
300479,2023,毕强,李永芳,30198998、30198998.0,30620148、30620148.0,熊卫红,30429472.0,2023-04-26,0,1,
300480,2020,郑军安,张任飞,30341524、30341524.0,30375925、30375925.0,,,,0,1,
300480,2021,郑军安,张任飞,30341524、30341524.0,30375925、30375925.0,储燕涛,,2021-12-27,0,1,
300480,2022,李光宇,张任飞,30555981、30555981.0,30375925、30375925.0,储燕涛,,2022-12-27,0,0,
300480,2023,李光宇,王华辰,30555981、30555981.0,30422928、30422928.0,储燕涛,,2023-12-26,0,0,
300481,2020,杨东升,李君,30321715、30321715.0,30583597、30583597.0、30641993.0,常明,30313690.0、30328361.0,2020-03-27,0,1,
300481,2021,杨东升,吴可方,30321715、30321715.0,30546069、30546069.0,常明,30313690.0、30328361.0,2021-03-26,0,1,
300481,2022,杨东升,谢芳琳,30321715、30321715.0,30682513、30682513.0,,,,0,0,
300481,2023,吴可方,谢芳琳,30546069、30546069.0,30682513、30682513.0,李花,30429595.0,2024-03-30,0,0,
300482,2020,王建民,黄志业,30259450、30259450.0,30321635、30321635.0,,,,0,1,
300482,2021,黄志业,蔡慕玲,30321635、30321635.0,30583561、30583561.0,李新航,30336407.0,2021-03-31,0,0,
300482,2022,黄志业,蔡慕玲,30321635、30321635.0,30583561、30583561.0,,,,0,1,
300482,2023,黄志业,蔡慕玲,30321635、30321635.0,30583561、30583561.0,张曦,30346984.0,2024-04-22,0,1,
300483,2020,张琦,孙丞润,30268615、30268615.0、30393460.0、30417972.0、30421712.0、30546209.0、30618923.0,30390835、30390835.0,,,,0,0,
300483,2021,刘云,孙丞润,30291609、30291609.0,30390835、30390835.0,,,,0,1,
300483,2022,刘云,孙丞润,30291609、30291609.0,30390835、30390835.0,,,,0,1,
300483,2023,谢嘉,孙丞润,30343225、30343225.0,30390835、30390835.0,肖菲,30184660.0,2024-03-20,0,0,
300484,2020,周卿,张玲莉,30346315、30346315.0,30429457、30429457.0,,,,0,1,
300484,2021,吕洪仁,毛正,306568、306568.0,30643815、30643815.0,,,,0,0,
300484,2022,陈晓华,张玲莉,30310392、30310392.0,30429457、30429457.0,,,,0,0,
300484,2023,陈晓华,张玲莉,30310392、30310392.0,30429457、30429457.0,,,,0,1,
300485,2020,梁卫丽,陈晶晶,30262199、30262199.0,30430231、30430231.0,,,,0,1,
300485,2021,梁卫丽,陈晶晶,30262199、30262199.0,30430231、30430231.0,奚大伟,30292702.0,2021-03-30,0,1,
300485,2022,刘均山,刘霞,30279244、30279244.0,30418652.0、30619994、30619994.0,奚大伟,30292702.0,2022-03-31,0,0,
300485,2023,刘均山,刘霞,30279244、30279244.0,30418652.0、30619994、30619994.0,楚三平,30260091.0,2024-04-10,0,1,
300486,2020,张恩学,袁立春,30290163、30290163.0,30584128、30584128.0,,,,0,1,
300486,2021,张恩学,袁立春,30290163、30290163.0,30584128、30584128.0,,,,0,1,
300486,2022,李剑,袁立春,30281224、30281224.0、30985293.0,30584128、30584128.0,,,,0,1,
300486,2023,李剑,袁立春,30281224、30281224.0、30985293.0,30584128、30584128.0,,,,0,1,
300487,2020,徐晋波,吴金玲,30261044、30261044.0,30427836、30427836.0、30644286.0,,,,0,1,
300487,2021,曹阳,王艳艳,30256294、30256294.0、30726674.0、30726773.0、30740423.0,30325135.0、30332510、30332510.0,江涛,30286346.0,2022-01-01,0,1,
300487,2022,王艳艳,付玉,30325135.0、30332510、30332510.0,30583486、30583486.0,江涛,30286346.0,2022-04-23,0,0,
300487,2023,王艳艳,付玉,30325135.0、30332510、30332510.0,30583486、30583486.0,江涛,30286346.0,2024-04-22,0,1,
300488,2020,陆俊洁,王佳婧,30319752、30319752.0,30619837、30619837.0,,,,0,0,
300488,2021,陆俊洁,王佳婧,30319752、30319752.0,30619837、30619837.0,赵国梁,30302683.0,2021-03-31,0,1,
300488,2022,陆俊洁,王佳婧,30319752、30319752.0,30619837、30619837.0,张凯,30263751.0、30642599.0,2022-04-26,0,1,
300488,2023,陆俊洁,谢沁,30319752、30319752.0,30583344、30583344.0,张凯,30263751.0、30642599.0,2024-04-26,0,1,
300489,2020,刘凤美,高凤霞,30321023、30321023.0,30321830、30321830.0,,,,0,0,
300489,2021,夏浩东,罗国洲,30578477、30578477.0,30578479、30578479.0,崔江涛,30426536.0,2021-07-20,0,1,
300489,2022,王栋,隋国君,30321829、30321829.0、30321832.0,30346103、30346103.0,,,,0,1,
300489,2023,王栋,隋国君,30321829、30321829.0、30321832.0,30346103、30346103.0,董孟渊,,2024-04-24,0,1,
300490,2020,李晓阳,肖园,30283564、30283564.0,30583996、30583996.0,王军,30418445.0、30428375.0、30428376.0、30640410.0,2020-04-25,0,1,
300490,2021,李晓阳,肖园,30283564、30283564.0,30583996、30583996.0,王军,30418445.0、30428375.0、30428376.0、30640410.0,2021-03-30,0,1,
300490,2022,李晓阳,肖园,30283564、30283564.0,30583996、30583996.0,,,,0,1,
300490,2023,李晓阳,曹彩龙,30283564、30283564.0,30428570、30428570.0,黎明,30264277.0,2024-04-27,0,1,
300491,2020,密惠红,李奔,30264251、30264251.0,30301065、30301065.0,冯发明,,2020-04-25,1,1,AUD-600138-2006;AUD-600764-2008;AUD-600764-2009
300491,2021,密惠红,余骞,30264251、30264251.0,30352824、30352824.0,员冯发明,,2021-03-30,0,1,
300491,2022,密惠红,余骞,30264251、30264251.0,30352824、30352824.0,员刁文杰,,2022-04-26,0,1,
300491,2023,余骞,蒲金凤,30352824、30352824.0,30544764、30544764.0,李洪,30263963.0,2024-04-27,0,0,
300492,2020,邱鸿,李青松,30262066、30262066.0,30428348、30428348.0,,,,0,1,
300492,2021,彭卓,李青松,30641773、30641773.0,30428348、30428348.0,,,,0,0,
300492,2022,彭卓,文菲,30641773、30641773.0,30682352、30682352.0,,,,0,0,
300492,2023,彭卓,文菲,30641773、30641773.0,30682352、30682352.0,于波成,30279144.0,2023-04-27,0,1,
300493,2020,顾兆翔,唐柯,30322690、30322690.0,30583719、30583719.0,汪阳,,2020-04-16,0,0,
300493,2021,顾兆翔,冯炳彰,30322690、30322690.0,30640963、30640963.0,汪阳,,2021-04-23,0,0,
300493,2022,顾兆翔,林亚隽,30322690、30322690.0,30618314、30618314.0,汪阳,,2022-04-27,0,1,
300493,2023,顾兆翔,王丽红,30322690、30322690.0,30618311、30618311.0、30738156.0,刘颖,30394908.0、30417917.0、30426209.0、30428946.0、30544366.0、30618324.0、30619321.0、30689933.0、30984041.0,2024-04-29,0,1,
300494,2020,陈刚,付平,30260564.0、30317643.0、30335028.0、30336258、30336258.0、30418429.0、30420666.0、30424000.0、30425330.0、30425891.0、30429721.0、30578890.0、30989288.0,30259336.0、30329158、30329158.0,谢峰,30268711.0,2020-05-22,0,1,
300494,2021,郭任刚,廖继承,30654108、30654108.0,30544720、30544720.0,王曙晖,30269011.0,2021-11-27,0,0,
300494,2022,郭任刚,刘蕊,30654108、30654108.0,30683749、30683749.0,王曙晖,30269011.0,2022-10-24,0,0,
300494,2023,郭任刚,张静,30654108、30654108.0,30263993.0、30299859.0、30426322.0、30429425.0、30429426.0、30430658.0、30430659.0、30430661.0、30639868.0、30643947.0、30654114.0、30654346.0、30654347.0、30654592.0、30690557.0、30725833、30725833.0、30983838.0、30984850.0,王曙晖,30269011.0,2023-02-02,0,0,
300495,2020,靳军,石稳,30417650、30417650.0,30619282、30619282.0,李大胜,,2021-03-02,0,0,
300495,2021,常媛媛,张清,30654110、30654110.0,30425753、30425753.0,雷普臣,,2021-07-06,0,0,
300495,2022,张清,常媛媛,30425753、30425753.0,30654110、30654110.0,邱文星,30425576.0,2023-01-04,0,1,
300495,2023,谢维,李金兵,30345041、30345041.0,30418262、30418262.0,,,,0,0,
300496,2020,李万军,蔡中伏,30429730、30429730.0,30429768、30429768.0,,,,0,1,
300496,2021,李万军,蔡中伏,30429730、30429730.0,30429768、30429768.0,邹品爱,30429749.0,2021-03-16,0,1,
300496,2022,谢红新,李仁斌,30673011、30673011.0,30673012、30673012.0,袁志云,30354150.0,2022-03-04,0,0,
300496,2023,龚伟,谢红新,30420195.0、30708617、30708617.0,30673011、30673011.0,陈葆华,30262914.0、30429772.0,2024-05-25,0,0,
300497,2020,陈小金,鲍杨军,30298811、30298811.0,30618601、30618601.0,,,,0,0,
300497,2021,陈小金,鲍杨军,30298811、30298811.0,30618601、30618601.0,,,,0,1,
300497,2022,陈小金,鲍杨军,30298811、30298811.0,30618601、30618601.0,李勇平,30317382.0,2022-04-29,0,1,
300497,2023,陈小金,鲍杨军,30298811、30298811.0,30618601、30618601.0,李勇平,30317382.0,2024-04-29,0,1,
300498,2020,冼宏飞,岑倩敏,30269356、30269356.0,30583982、30583982.0,,,,0,1,
300498,2021,杨贞瑜,岑倩敏,30131656、30131656.0,30583982、30583982.0,,,,0,0,
300498,2022,杨贞瑜,岑倩敏,30131656、30131656.0,30583982、30583982.0,,,,0,1,
300498,2023,胡敏坚,游泽侯,30327724、30327724.0,30442548、30442548.0,林文锋,30269476.0,2024-01-18,0,1,
300499,2020,梁肖林,吴泽敏,30325940、30325940.0,30300390、30300390.0,,,,0,1,
300499,2021,梁肖林,吴泽敏,30325940、30325940.0,30300390、30300390.0,,,,0,1,
300499,2022,滕海军,吴泽敏,30430106、30430106.0,30300390、30300390.0,,,,0,0,
300499,2023,甘声锦,连磊,30545341、30545341.0,30733337、30733337.0,,,,0,0,
300500,2020,朱建华,王建,30429340、30429340.0,30267967.0、30547208、30547208.0、30586174.0,,,,0,1,
300500,2021,朱建华,王建,30429340、30429340.0,30267967.0、30547208、30547208.0、30586174.0,陈发勇,30418062.0,2021-04-28,0,1,
300500,2022,陈晓龙,刘鑫康,30385983、30385983.0,30619266、30619266.0,贾丽娜,3048616.0,2022-08-27,0,1,
300500,2023,王许,雷飞飞,30331464、30331464.0,30545047、30545047.0,谭红梅,30352985.0,2024-04-27,0,1,
300501,2020,刘钢跃,黄湘伟,30286246、30286246.0,30330825、30330825.0,,,,0,1,
300501,2021,刘钢跃,黄湘伟,30286246、30286246.0,30330825、30330825.0,,,,0,1,
300501,2022,刘钢跃,黄湘伟,30286246、30286246.0,30330825、30330825.0,,,,0,1,
300501,2023,刘钢跃,黄湘伟,30286246、30286246.0,30330825、30330825.0,,,,0,1,
300502,2020,谢晖,卢志清,30269479、30269479.0,30362962、30362962.0,,,,0,1,
300502,2021,陈洪涛,肖威,30259876、30259876.0,30644084、30644084.0,宋刚,30315056.0,2021-08-26,0,0,
300502,2022,陈洪涛,肖威,30259876、30259876.0,30644084、30644084.0,宋刚,30315056.0,2022-08-26,0,1,
300502,2023,李文茜,肖威,30618928、30618928.0,30644084、30644084.0,宋刚,30315056.0,2023-08-25,0,0,
300503,2020,张宁,刘冬冬,30424205.0、30427517.0、30428783、30428783.0,30606283、30606283.0,,,,0,0,
300503,2021,吴常华,刘冬冬,30331685、30331685.0,30606283、30606283.0,,,,0,1,
300503,2022,吴常华,刘冬冬,30331685、30331685.0,30606283、30606283.0,,,,0,1,
300503,2023,林恒新,詹贤虎,30330180、30330180.0,30618472、30618472.0,周锋,30427816.0,2024-04-29,0,1,
300504,2020,胡海波,尹立红,30583918、30583918.0,30619238、30619238.0,杨建平,30260545.0,2020-04-23,0,0,
300504,2021,胡海波,尹立红,30583918、30583918.0,30619238、30619238.0,杨建平,30260545.0,2021-03-27,0,1,
300504,2022,胡海波,尹立红,30583918、30583918.0,30619238、30619238.0,朱敏,30416367.0、30427414.0、30619500.0,2022-04-12,0,1,
300504,2023,胡海波,贺英,30583918、30583918.0,30735653、30735653.0,,,,0,0,
300505,2020,魏勇,刘泽芬,30128532、30128532.0,30429591、30429591.0,,,,0,1,
300505,2021,彭让,李秋霞,30331965、30331965.0,30424656.0、30429593、30429593.0,路清,30130758.0,2021-04-27,0,1,
300505,2022,彭让,李秋霞,30331965、30331965.0,30424656.0、30429593、30429593.0,王贡勇,30187564.0,2022-11-09,0,1,
300505,2023,彭让,李秋霞,30331965、30331965.0,30424656.0、30429593、30429593.0,王贡勇,30187564.0,2023-08-29,0,1,
300506,2020,胡乃鹏,潘怡君,30313464、30313464.0,30427998、30427998.0,,,,0,1,
300506,2021,胡乃鹏,孙玉宝,30313464、30313464.0,30567674、30567674.0,张传艳,,2021-12-13,0,1,
300506,2022,杨劼,陈姝婷,30285089、30285089.0,30684356、30684356.0,王曙晖,30269011.0,2022-11-23,0,0,
300506,2023,戈三平,谭炜杰,30429357、30429357.0,30722883、30722883.0,张丽丹,,2024-03-26,0,0,
300507,2020,周益平,熊绍保,30259320、30259320.0,30293015、30293015.0,,,,0,1,
300507,2021,周益平,熊绍保,30259320、30259320.0,30293015、30293015.0,,,,0,1,
300507,2022,周益平,熊绍保,30259320、30259320.0,30293015、30293015.0,,,,0,1,
300507,2023,丁莉,熊绍保,30262931、30262931.0,30293015、30293015.0,,,,0,1,
300508,2020,施琪璋,李飞,30259868、30259868.0,30989465.0、445699、445699.0,,,,0,1,
300508,2021,施琪璋,卫春丽,30259868、30259868.0,30547781、30547781.0,,,,0,1,
300508,2022,王艳,卫春丽,30324979、30324979.0、30427439.0,30547781、30547781.0,林怡,,2022-03-30,0,0,
300508,2023,王艳,卫春丽,30324979、30324979.0、30427439.0,30547781、30547781.0,柯宗地,30392029.0,2024-03-29,0,1,
300509,2020,王震,王雨,30329566、30329566.0,30428712、30428712.0、30429886.0,张雷,30417376.0,2020-04-28,0,1,
300509,2021,王震,张飞云,30329566、30329566.0,30396223、30396223.0,张雷,30417376.0,2021-03-31,0,1,
300509,2022,王震,张飞云,30329566、30329566.0,30396223、30396223.0,张雷,30417376.0,2022-04-27,0,1,
300509,2023,谢振伟,张飞云,30428723、30428723.0,30396223、30396223.0,,,,0,0,
300510,2020,孔建波,张莎,30422746、30422746.0,30423056、30423056.0,,,,0,0,
300510,2021,孔建波,秦银丽,30422746、30422746.0,30423027、30423027.0,王晓清,30278263.0,2021-04-26,0,0,
300510,2022,孔建波,秦银丽,30422746、30422746.0,30423027、30423027.0,王晓清,30278263.0,2022-04-28,0,1,
300510,2023,孔建波,秦银丽,30422746、30422746.0,30423027、30423027.0,王晓清,30278263.0,2024-04-26,0,1,
300511,2020,顾兆翔,林亚隽,30322690、30322690.0,30618314、30618314.0,张宁宁,30268011.0、30547147.0,2020-04-25,0,0,
300511,2021,顾兆翔,林亚隽,30322690、30322690.0,30618314、30618314.0,张宁宁,30268011.0、30547147.0,2021-04-10,0,1,
300511,2022,顾兆翔,林亚隽,30322690、30322690.0,30618314、30618314.0,张宁宁,30268011.0、30547147.0,2022-04-27,0,1,
300511,2023,谈朝晖,曹绮冰,30300408、30300408.0,30427904、30427904.0,杨林,30268919.0、30430624.0、30544393.0,2024-04-26,0,1,
300512,2020,姚本霞,曹毅,30286225、30286225.0,30300614.0、30378366、30378366.0,,,,0,1,
300512,2021,姚本霞,陈慧,30286225、30286225.0,30429873.0、30583367、30583367.0、30654577.0,耿振,30286562.0,2021-04-28,0,1,
300512,2022,姚本霞,陈慧,30286225、30286225.0,30429873.0、30583367、30583367.0、30654577.0,耿振,30286562.0,2022-04-23,0,1,
300512,2023,金晨希,徐文豪,30395433、30395433.0,30731995、30731995.0,,,,0,0,
300513,2020,树新,王昭,30264062、30264062.0,30403984、30403984.0,苗策,30268109.0,2020-04-28,0,1,
300513,2021,树新,王昭,30264062、30264062.0,30403984、30403984.0,苗策,30268109.0,2021-04-27,0,1,
300513,2022,树新,王昭,30264062、30264062.0,30403984、30403984.0,苗策,30268109.0,2022-04-28,0,1,
300513,2023,树新,成岚,30264062、30264062.0,30268593、30268593.0,,,,0,0,
300514,2020,陈磊,吴萃柿,30318252.0、30428700、30428700.0,30258442、30258442.0,包铁军,,2020-07-09,0,1,
300514,2021,陈磊,林映雪,30318252.0、30428700、30428700.0,30621593、30621593.0,,,,0,0,
